time;W-power.real.c.ELECTRICITY;Wh-energy.c.ELECTRICITY
12480;133.0;2.216666666666667
12540;133.0;2.216666666666667
12600;133.0;2.216666666666667
12660;133.0;2.216666666666667
12720;133.0;2.216666666666667
12780;133.0;2.216666666666667
12840;133.0;2.216666666666667
12900;133.0;2.216666666666667
12960;133.0;2.216666666666667
13020;133.0;2.216666666666667
13080;133.0;2.216666666666667
13140;133.0;2.216666666666667
13200;133.0;2.216666666666667
13260;133.0;2.216666666666667
13320;133.0;2.216666666666667
13380;133.0;2.216666666666667
13440;133.0;2.216666666666667
13500;133.0;2.216666666666667
13560;133.0;2.216666666666667
13620;133.0;2.216666666666667
13680;133.0;2.216666666666667
13740;133.0;2.216666666666667
13800;133.0;2.216666666666667
13860;133.0;2.216666666666667
13920;133.0;2.216666666666667
13980;133.0;2.216666666666667
14040;133.0;2.216666666666667
14100;133.0;2.216666666666667
14160;133.0;2.216666666666667
14220;133.0;2.216666666666667
14280;133.0;2.216666666666667
14340;133.0;2.216666666666667
14400;133.0;2.216666666666667
14460;133.0;2.216666666666667
14520;133.0;2.216666666666667
14580;235.0;3.9166666666666665
14640;235.0;3.9166666666666665
14700;235.0;3.9166666666666665
14760;235.0;3.9166666666666665
14820;235.0;3.9166666666666665
14880;235.0;3.9166666666666665
14940;235.0;3.9166666666666665
15000;235.0;3.9166666666666665
15060;235.0;3.9166666666666665
15120;235.0;3.9166666666666665
15180;235.0;3.9166666666666665
15240;235.0;3.9166666666666665
15300;235.0;3.9166666666666665
15360;235.0;3.9166666666666665
15420;133.0;2.216666666666667
15480;133.0;2.216666666666667
15540;133.0;2.216666666666667
15600;133.0;2.216666666666667
15660;133.0;2.216666666666667
15720;133.0;2.216666666666667
15780;133.0;2.216666666666667
15840;133.0;2.216666666666667
15900;133.0;2.216666666666667
15960;133.0;2.216666666666667
16020;133.0;2.216666666666667
16080;133.0;2.216666666666667
16140;133.0;2.216666666666667
16200;133.0;2.216666666666667
16260;133.0;2.216666666666667
16320;133.0;2.216666666666667
16380;133.0;2.216666666666667
16440;133.0;2.216666666666667
16500;133.0;2.216666666666667
16560;133.0;2.216666666666667
16620;133.0;2.216666666666667
16680;133.0;2.216666666666667
16740;133.0;2.216666666666667
16800;133.0;2.216666666666667
16860;133.0;2.216666666666667
16920;133.0;2.216666666666667
16980;133.0;2.216666666666667
17040;133.0;2.216666666666667
17100;133.0;2.216666666666667
17160;133.0;2.216666666666667
17220;133.0;2.216666666666667
17280;133.0;2.216666666666667
17340;133.0;2.216666666666667
17400;133.0;2.216666666666667
17460;133.0;2.216666666666667
17520;133.0;2.216666666666667
17580;133.0;2.216666666666667
17640;133.0;2.216666666666667
17700;133.0;2.216666666666667
17760;133.0;2.216666666666667
17820;133.0;2.216666666666667
17880;235.0;3.9166666666666665
17940;235.0;3.9166666666666665
18000;235.0;3.9166666666666665
18060;235.0;3.9166666666666665
18120;235.0;3.9166666666666665
18180;235.0;3.9166666666666665
18240;235.0;3.9166666666666665
18300;235.0;3.9166666666666665
18360;235.0;3.9166666666666665
18420;235.0;3.9166666666666665
18480;235.0;3.9166666666666665
18540;235.0;3.9166666666666665
18600;235.0;3.9166666666666665
18660;235.0;3.9166666666666665
18720;133.0;2.216666666666667
18780;133.0;2.216666666666667
18840;133.0;2.216666666666667
18900;133.0;2.216666666666667
18960;133.0;2.216666666666667
19020;133.0;2.216666666666667
19080;133.0;2.216666666666667
19140;133.0;2.216666666666667
19200;133.0;2.216666666666667
19260;133.0;2.216666666666667
19320;133.0;2.216666666666667
19380;133.0;2.216666666666667
19440;133.0;2.216666666666667
19500;133.0;2.216666666666667
19560;133.0;2.216666666666667
19620;133.0;2.216666666666667
19680;133.0;2.216666666666667
19740;133.0;2.216666666666667
19800;133.0;2.216666666666667
19860;133.0;2.216666666666667
19920;133.0;2.216666666666667
19980;133.0;2.216666666666667
20040;133.0;2.216666666666667
20100;133.0;2.216666666666667
20160;133.0;2.216666666666667
20220;133.0;2.216666666666667
20280;133.0;2.216666666666667
20340;133.0;2.216666666666667
20400;133.0;2.216666666666667
20460;133.0;2.216666666666667
20520;133.0;2.216666666666667
20580;133.0;2.216666666666667
20640;133.0;2.216666666666667
20700;133.0;2.216666666666667
20760;133.0;2.216666666666667
20820;133.0;2.216666666666667
20880;133.0;2.216666666666667
20940;133.0;2.216666666666667
21000;133.0;2.216666666666667
21060;133.0;2.216666666666667
21120;133.0;2.216666666666667
21180;235.0;3.9166666666666665
21240;235.0;3.9166666666666665
21300;235.0;3.9166666666666665
21360;235.0;3.9166666666666665
21420;235.0;3.9166666666666665
21480;235.0;3.9166666666666665
21540;235.0;3.9166666666666665
21600;235.0;3.9166666666666665
21660;235.0;3.9166666666666665
21720;235.0;3.9166666666666665
21780;235.0;3.9166666666666665
21840;235.0;3.9166666666666665
21900;235.0;3.9166666666666665
21960;235.0;3.9166666666666665
22020;133.0;2.216666666666667
22080;133.0;2.216666666666667
22140;133.0;2.216666666666667
22200;133.0;2.216666666666667
22260;133.0;2.216666666666667
22320;133.0;2.216666666666667
22380;133.0;2.216666666666667
22440;133.0;2.216666666666667
22500;133.0;2.216666666666667
22560;133.0;2.216666666666667
22620;133.0;2.216666666666667
22680;133.0;2.216666666666667
22740;133.0;2.216666666666667
22800;133.0;2.216666666666667
22860;133.0;2.216666666666667
22920;133.0;2.216666666666667
22980;133.0;2.216666666666667
23040;133.0;2.216666666666667
23100;133.0;2.216666666666667
23160;133.0;2.216666666666667
23220;133.0;2.216666666666667
23280;133.0;2.216666666666667
23340;133.0;2.216666666666667
23400;133.0;2.216666666666667
23460;133.0;2.216666666666667
23520;133.0;2.216666666666667
23580;133.0;2.216666666666667
23640;133.0;2.216666666666667
23700;133.0;2.216666666666667
23760;133.0;2.216666666666667
23820;133.0;2.216666666666667
23880;133.0;2.216666666666667
23940;133.0;2.216666666666667
24000;133.0;2.216666666666667
24060;133.0;2.216666666666667
24120;133.0;2.216666666666667
24180;133.0;2.216666666666667
24240;133.0;2.216666666666667
24300;133.0;2.216666666666667
24360;133.0;2.216666666666667
24420;133.0;2.216666666666667
24480;235.0;3.9166666666666665
24540;235.0;3.9166666666666665
24600;235.0;3.9166666666666665
24660;235.0;3.9166666666666665
24720;235.0;3.9166666666666665
24780;235.0;3.9166666666666665
24840;235.0;3.9166666666666665
24900;235.0;3.9166666666666665
24960;235.0;3.9166666666666665
25020;235.0;3.9166666666666665
25080;235.0;3.9166666666666665
25140;235.0;3.9166666666666665
25200;235.0;3.9166666666666665
25260;235.0;3.9166666666666665
25320;133.0;2.216666666666667
25380;133.0;2.216666666666667
25440;133.0;2.216666666666667
25500;133.0;2.216666666666667
25560;133.0;2.216666666666667
25620;133.0;2.216666666666667
25680;133.0;2.216666666666667
25740;133.0;2.216666666666667
25800;133.0;2.216666666666667
25860;133.0;2.216666666666667
25920;133.0;2.216666666666667
25980;133.0;2.216666666666667
26040;133.0;2.216666666666667
26100;133.0;2.216666666666667
26160;133.0;2.216666666666667
26220;133.0;2.216666666666667
26280;133.0;2.216666666666667
26340;133.0;2.216666666666667
26400;133.0;2.216666666666667
26460;133.0;2.216666666666667
26520;133.0;2.216666666666667
26580;133.0;2.216666666666667
26640;133.0;2.216666666666667
26700;133.0;2.216666666666667
26760;133.0;2.216666666666667
26820;133.0;2.216666666666667
26880;133.0;2.216666666666667
26940;133.0;2.216666666666667
27000;133.0;2.216666666666667
27060;133.0;2.216666666666667
27120;133.0;2.216666666666667
27180;133.0;2.216666666666667
27240;133.0;2.216666666666667
27300;133.0;2.216666666666667
27360;133.0;2.216666666666667
27420;133.0;2.216666666666667
27480;133.0;2.216666666666667
27540;133.0;2.216666666666667
27600;133.0;2.216666666666667
27660;133.0;2.216666666666667
27720;133.0;2.216666666666667
27780;235.0;3.9166666666666665
27840;235.0;3.9166666666666665
27900;235.0;3.9166666666666665
27960;235.0;3.9166666666666665
28020;235.0;3.9166666666666665
28080;235.0;3.9166666666666665
28140;235.0;3.9166666666666665
28200;235.0;3.9166666666666665
28260;235.0;3.9166666666666665
28320;235.0;3.9166666666666665
28380;235.0;3.9166666666666665
28440;235.0;3.9166666666666665
28500;235.0;3.9166666666666665
28560;235.0;3.9166666666666665
28620;133.0;2.216666666666667
28680;133.0;2.216666666666667
28740;133.0;2.216666666666667
28800;133.0;2.216666666666667
28860;133.0;2.216666666666667
28920;133.0;2.216666666666667
28980;133.0;2.216666666666667
29040;133.0;2.216666666666667
29100;133.0;2.216666666666667
29160;133.0;2.216666666666667
29220;133.0;2.216666666666667
29280;133.0;2.216666666666667
29340;133.0;2.216666666666667
29400;133.0;2.216666666666667
29460;133.0;2.216666666666667
29520;133.0;2.216666666666667
29580;133.0;2.216666666666667
29640;133.0;2.216666666666667
29700;133.0;2.216666666666667
29760;133.0;2.216666666666667
29820;133.0;2.216666666666667
29880;133.0;2.216666666666667
29940;133.0;2.216666666666667
30000;133.0;2.216666666666667
30060;133.0;2.216666666666667
30120;133.0;2.216666666666667
30180;133.0;2.216666666666667
30240;133.0;2.216666666666667
30300;133.0;2.216666666666667
30360;133.0;2.216666666666667
30420;133.0;2.216666666666667
30480;133.0;2.216666666666667
30540;110.0;1.8333333333333333
30600;109.0;1.8166666666666667
30660;109.0;1.8166666666666667
30720;108.0;1.8
30780;107.0;1.7833333333333334
30840;106.0;1.7666666666666666
30900;105.0;1.75
30960;105.0;1.75
31020;102.0;1.7
31080;204.0;3.4
31140;203.0;3.3833333333333333
31200;202.0;3.3666666666666667
31260;201.0;3.35
31320;201.0;3.35
31380;200.0;3.3333333333333335
31440;199.0;3.316666666666667
31500;198.0;3.3
31560;198.0;3.3
31620;197.0;3.283333333333333
31680;196.0;3.2666666666666666
31740;195.0;3.25
31800;194.0;3.2333333333333334
31860;194.0;3.2333333333333334
31920;91.0;1.5166666666666666
31980;90.0;1.5
32040;89.0;1.4833333333333334
32100;89.0;1.4833333333333334
32160;88.0;1.4666666666666666
32220;87.0;1.45
32280;86.0;1.4333333333333333
32340;85.0;1.4166666666666667
32400;85.0;1.4166666666666667
32460;84.0;1.4
32520;83.0;1.3833333333333333
32580;245.0;4.083333333333333
32640;166.0;2.7666666666666666
32700;165.0;2.75
32760;164.0;2.7333333333333334
32820;163.0;2.716666666666667
32880;162.0;2.7
32940;344.0;5.733333333333333
33000;255.0;4.25
33060;254.0;4.233333333333333
33120;253.0;4.216666666666667
33180;252.0;4.2
33240;252.0;4.2
33300;2251.0;37.516666666666666
33360;2250.0;37.5
33420;249.0;4.15
33480;249.0;4.15
33540;248.0;4.133333333333334
33600;247.0;4.116666666666666
33660;246.0;4.1
33720;245.0;4.083333333333333
33780;245.0;4.083333333333333
33840;244.0;4.066666666666666
33900;243.0;4.05
33960;242.0;4.033333333333333
34020;241.0;4.016666666666667
34080;241.0;4.016666666666667
34140;240.0;4.0
34200;239.0;3.9833333333333334
34260;238.0;3.966666666666667
34320;237.0;3.95
34380;338.0;5.633333333333334
34440;337.0;5.616666666666666
34500;336.0;5.6
34560;335.0;5.583333333333333
34620;334.0;5.566666666666666
34680;333.0;5.55
34740;332.0;5.533333333333333
34800;331.0;5.516666666666667
34860;330.0;5.5
34920;329.0;5.483333333333333
34980;328.0;5.466666666666667
35040;327.0;5.45
35100;326.0;5.433333333333334
35160;325.0;5.416666666666667
35220;222.0;3.7
35280;221.0;3.683333333333333
35340;220.0;3.6666666666666665
35400;219.0;3.65
35460;218.0;3.6333333333333333
35520;217.0;3.6166666666666667
35580;216.0;3.6
35640;215.0;3.5833333333333335
35700;214.0;3.566666666666667
35760;213.0;3.55
35820;212.0;3.533333333333333
35880;211.0;3.5166666666666666
35940;210.0;3.5
36000;209.0;3.4833333333333334
36060;208.0;3.466666666666667
36120;207.0;3.45
36180;206.0;3.433333333333333
36240;205.0;3.4166666666666665
36300;204.0;3.4
36360;203.0;3.3833333333333333
36420;202.0;3.3666666666666667
36480;201.0;3.35
36540;200.0;3.3333333333333335
36600;199.0;3.316666666666667
36660;198.0;3.3
36720;197.0;3.283333333333333
36780;196.0;3.2666666666666666
36840;195.0;3.25
36900;194.0;3.2333333333333334
36960;193.0;3.216666666666667
37020;192.0;3.2
37080;191.0;3.183333333333333
37140;190.0;3.1666666666666665
37200;189.0;3.15
37260;188.0;3.1333333333333333
37320;187.0;3.1166666666666667
37380;186.0;3.1
37440;185.0;3.0833333333333335
37500;184.0;3.066666666666667
37560;183.0;3.05
37620;182.0;3.033333333333333
37680;283.0;4.716666666666667
37740;282.0;4.7
37800;281.0;4.683333333333334
37860;281.0;4.683333333333334
37920;280.0;4.666666666666667
37980;280.0;4.666666666666667
38040;280.0;4.666666666666667
38100;279.0;4.65
38160;279.0;4.65
38220;278.0;4.633333333333334
38280;278.0;4.633333333333334
38340;278.0;4.633333333333334
38400;277.0;4.616666666666666
38460;277.0;4.616666666666666
38520;174.0;2.9
38580;174.0;2.9
38640;174.0;2.9
38700;173.0;2.8833333333333333
38760;173.0;2.8833333333333333
38820;172.0;2.8666666666666667
38880;172.0;2.8666666666666667
38940;172.0;2.8666666666666667
39000;171.0;2.85
39060;171.0;2.85
39120;170.0;2.8333333333333335
39180;170.0;2.8333333333333335
39240;170.0;2.8333333333333335
39300;169.0;2.816666666666667
39360;169.0;2.816666666666667
39420;168.0;2.8
39480;168.0;2.8
39540;168.0;2.8
39600;167.0;2.783333333333333
39660;167.0;2.783333333333333
39720;166.0;2.7666666666666666
39780;166.0;2.7666666666666666
39840;166.0;2.7666666666666666
39900;165.0;2.75
39960;165.0;2.75
40020;164.0;2.7333333333333334
40080;164.0;2.7333333333333334
40140;164.0;2.7333333333333334
40200;163.0;2.716666666666667
40260;163.0;2.716666666666667
40320;162.0;2.7
40380;162.0;2.7
40440;162.0;2.7
40500;161.0;2.683333333333333
40560;161.0;2.683333333333333
40620;160.0;2.6666666666666665
40680;160.0;2.6666666666666665
40740;160.0;2.6666666666666665
40800;159.0;2.65
40860;159.0;2.65
40920;158.0;2.6333333333333333
40980;260.0;4.333333333333333
41040;260.0;4.333333333333333
41100;259.0;4.316666666666666
41160;259.0;4.316666666666666
41220;258.0;4.3
41280;258.0;4.3
41340;258.0;4.3
41400;257.0;4.283333333333333
41460;256.0;4.266666666666667
41520;255.0;4.25
41580;254.0;4.233333333333333
41640;252.0;4.2
41700;251.0;4.183333333333334
41760;250.0;4.166666666666667
41820;147.0;2.45
41880;145.0;2.4166666666666665
41940;144.0;2.4
42000;143.0;2.3833333333333333
42060;142.0;2.3666666666666667
42120;141.0;2.35
42180;139.0;2.316666666666667
42240;138.0;2.3
42300;137.0;2.283333333333333
42360;136.0;2.2666666666666666
42420;135.0;2.25
42480;133.0;2.216666666666667
42540;132.0;2.2
42600;131.0;2.183333333333333
42660;130.0;2.1666666666666665
42720;128.0;2.1333333333333333
42780;127.0;2.1166666666666667
42840;126.0;2.1
42900;125.0;2.0833333333333335
42960;123.0;2.05
43020;122.0;2.033333333333333
43080;121.0;2.0166666666666666
43140;120.0;2.0
43200;119.0;1.9833333333333334
43260;117.0;1.95
43320;116.0;1.9333333333333333
43380;115.0;1.9166666666666667
43440;114.0;1.9
43500;112.0;1.8666666666666667
43560;111.0;1.85
43620;110.0;1.8333333333333333
43680;109.0;1.8166666666666667
43740;108.0;1.8
43800;106.0;1.7666666666666666
43860;105.0;1.75
43920;104.0;1.7333333333333334
43980;103.0;1.7166666666666666
44040;101.0;1.6833333333333333
44100;100.0;1.6666666666666667
44160;99.0;1.65
44220;98.0;1.6333333333333333
44280;198.0;3.3
44340;197.0;3.283333333333333
44400;196.0;3.2666666666666666
44460;195.0;3.25
44520;193.0;3.216666666666667
44580;192.0;3.2
44640;191.0;3.183333333333333
44700;190.0;3.1666666666666665
44760;189.0;3.15
44820;187.0;3.1166666666666667
44880;186.0;3.1
44940;185.0;3.0833333333333335
45000;184.0;3.066666666666667
45060;183.0;3.05
45120;81.0;1.35
45180;80.0;1.3333333333333333
45240;80.0;1.3333333333333333
45300;79.0;1.3166666666666667
45360;79.0;1.3166666666666667
45420;79.0;1.3166666666666667
45480;78.0;1.3
45540;78.0;1.3
45600;77.0;1.2833333333333334
45660;77.0;1.2833333333333334
45720;76.0;1.2666666666666666
45780;76.0;1.2666666666666666
45840;76.0;1.2666666666666666
45900;75.0;1.25
45960;75.0;1.25
46020;74.0;1.2333333333333334
46080;74.0;1.2333333333333334
46140;73.0;1.2166666666666666
46200;73.0;1.2166666666666666
46260;73.0;1.2166666666666666
46320;72.0;1.2
46380;72.0;1.2
46440;71.0;1.1833333333333333
46500;71.0;1.1833333333333333
46560;70.0;1.1666666666666667
46620;2070.0;34.5
46680;2070.0;34.5
46740;69.0;1.15
46800;69.0;1.15
46860;68.0;1.1333333333333333
46920;68.0;1.1333333333333333
46980;67.0;1.1166666666666667
47040;67.0;1.1166666666666667
47100;67.0;1.1166666666666667
47160;66.0;1.1
47220;66.0;1.1
47280;65.0;1.0833333333333333
47340;65.0;1.0833333333333333
47400;64.0;1.0666666666666667
47460;64.0;1.0666666666666667
47520;64.0;1.0666666666666667
47580;165.0;2.75
47640;165.0;2.75
47700;164.0;2.7333333333333334
47760;164.0;2.7333333333333334
47820;163.0;2.716666666666667
47880;163.0;2.716666666666667
47940;162.0;2.7
48000;162.0;2.7
48060;162.0;2.7
48120;161.0;2.683333333333333
48180;161.0;2.683333333333333
48240;160.0;2.6666666666666665
48300;160.0;2.6666666666666665
48360;159.0;2.65
48420;57.0;0.95
48480;57.0;0.95
48540;56.0;0.9333333333333333
48600;-37.0;-0.6166666666666667
48660;-36.0;-0.6
48720;-34.0;-0.5666666666666667
48780;-32.0;-0.5333333333333333
48840;-31.0;-0.5166666666666667
48900;-29.0;-0.48333333333333334
48960;-28.0;-0.4666666666666667
49020;-26.0;-0.43333333333333335
49080;-24.0;-0.4
49140;-23.0;-0.38333333333333336
49200;-21.0;-0.35
49260;-19.0;-0.31666666666666665
49320;-18.0;-0.3
49380;-16.0;-0.26666666666666666
49440;-14.0;-0.23333333333333334
49500;-13.0;-0.21666666666666667
49560;-11.0;-0.18333333333333332
49620;-10.0;-0.16666666666666666
49680;-8.0;-0.13333333333333333
49740;-6.0;-0.1
49800;-5.0;-0.08333333333333333
49860;-3.0;-0.05
49920;-1.0;-0.016666666666666666
49980;0.0;0.0
50040;1.0;0.016666666666666666
50100;-80.0;-1.3333333333333333
50160;-79.0;-1.3166666666666667
50220;-77.0;-1.2833333333333334
50280;-76.0;-1.2666666666666666
50340;-74.0;-1.2333333333333334
50400;-72.0;-1.2
50460;-71.0;-1.1833333333333333
50520;-69.0;-1.15
50580;-67.0;-1.1166666666666667
50640;-66.0;-1.1
50700;-64.0;-1.0666666666666667
50760;-62.0;-1.0333333333333334
50820;-61.0;-1.0166666666666666
50880;42.0;0.7
50940;43.0;0.7166666666666667
51000;45.0;0.75
51060;47.0;0.7833333333333333
51120;48.0;0.8
51180;50.0;0.8333333333333334
51240;52.0;0.8666666666666667
51300;53.0;0.8833333333333333
51360;55.0;0.9166666666666666
51420;56.0;0.9333333333333333
51480;58.0;0.9666666666666667
51540;60.0;1.0
51600;61.0;1.0166666666666666
51660;63.0;1.05
51720;-36.0;-0.6
51780;-35.0;-0.5833333333333334
51840;-33.0;-0.55
51900;-32.0;-0.5333333333333333
51960;-30.0;-0.5
52020;-28.0;-0.4666666666666667
52080;-27.0;-0.45
52140;-25.0;-0.4166666666666667
52200;-23.0;-0.38333333333333336
52260;-23.0;-0.38333333333333336
52320;-23.0;-0.38333333333333336
52380;-22.0;-0.36666666666666664
52440;-22.0;-0.36666666666666664
52500;-21.0;-0.35
52560;-21.0;-0.35
52620;-21.0;-0.35
52680;-20.0;-0.3333333333333333
52740;-20.0;-0.3333333333333333
52800;-20.0;-0.3333333333333333
52860;-19.0;-0.31666666666666665
52920;-19.0;-0.31666666666666665
52980;-18.0;-0.3
53040;-18.0;-0.3
53100;-18.0;-0.3
53160;-17.0;-0.2833333333333333
53220;-17.0;-0.2833333333333333
53280;-16.0;-0.26666666666666666
53340;-16.0;-0.26666666666666666
53400;-16.0;-0.26666666666666666
53460;-15.0;-0.25
53520;-15.0;-0.25
53580;-15.0;-0.25
53640;-14.0;-0.23333333333333334
53700;-14.0;-0.23333333333333334
53760;-13.0;-0.21666666666666667
53820;-13.0;-0.21666666666666667
53880;-13.0;-0.21666666666666667
53940;-12.0;-0.2
54000;-12.0;-0.2
54060;-12.0;-0.2
54120;-11.0;-0.18333333333333332
54180;90.0;1.5
54240;91.0;1.5166666666666666
54300;274.0;4.566666666666666
54360;185.0;3.0833333333333335
54420;186.0;3.1
54480;186.0;3.1
54540;191.0;3.183333333333333
54600;192.0;3.2
54660;192.0;3.2
54720;193.0;3.216666666666667
54780;193.0;3.216666666666667
54840;193.0;3.216666666666667
54900;194.0;3.2333333333333334
54960;194.0;3.2333333333333334
55020;92.0;1.5333333333333334
55080;93.0;1.55
55140;93.0;1.55
55200;94.0;1.5666666666666667
55260;94.0;1.5666666666666667
55320;94.0;1.5666666666666667
55380;95.0;1.5833333333333333
55440;95.0;1.5833333333333333
55500;95.0;1.5833333333333333
55560;96.0;1.6
55620;96.0;1.6
55680;96.0;1.6
55740;97.0;1.6166666666666667
55800;97.0;1.6166666666666667
55860;98.0;1.6333333333333333
55920;98.0;1.6333333333333333
55980;99.0;1.65
56040;99.0;1.65
