Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;139.15625
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;193.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;138.375
Curtailable;W-power.real.c.ELECTRICITY;118.0
Curtailable;W-power.plan.real.c.ELECTRICITY;176.22291666666666
Curtailable;W-power.real.c.ELECTRICITY;118.0
