time;W-power.real.c.ELECTRICITY;W-power.plan.real.c.ELECTRICITY;W-power.real.c.HEAT;W-power.plan.real.c.HEAT;W-heat.supply.dhwtaps;W-heat.supply.zones;W-heat.production;Wh-energy.soc
80040;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5263.803103367584
80100;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5270.500281494473
80160;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5277.197459621361
80220;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5283.89463774825
80280;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5290.591815875138
80340;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5297.288994002027
80400;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5303.986172128915
80460;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5310.683350255804
80520;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5317.380528382692
80580;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5324.077706509581
80640;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5330.774884636469
80700;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5337.472062763358
80760;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5344.169240890246
80820;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5350.866419017135
80880;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5357.563597144023
80940;100.4576719033295;100.4576719033295;0.0;401.830687613318;0.0;0.0;401.830687613318;5364.260775270912
81000;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5370.9579533978
81060;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5382.894089837946
81120;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5394.830226278092
81180;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5406.766362718237
81240;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5418.702499158383
81300;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5430.638635598529
81360;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5442.574772038674
81420;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5454.51090847882
81480;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5466.447044918966
81540;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5478.383181359111
81600;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5490.319317799257
81660;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5502.255454239403
81720;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5514.191590679548
81780;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5526.127727119694
81840;179.0420466021805;179.0420466021805;0.0;716.168186408722;0.0;0.0;716.168186408722;5538.06386355984
81900;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5549.999999999985
81960;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5568.477715994112
82020;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5586.955431988239
82080;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5605.433147982366
82140;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5623.910863976493
82200;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5642.3885799706195
82260;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5660.866295964746
82320;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5679.344011958873
82380;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5697.821727953
82440;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5716.299443947127
82500;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5734.777159941254
82560;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5753.25487593538
82620;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5771.732591929507
82680;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5790.210307923634
82740;277.1657399119034;277.1657399119034;0.0;1108.6629596476137;0.0;0.0;1108.6629596476137;5808.688023917761
82800;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5827.165739911888
82860;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5854.067678128236
82920;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5880.969616344585
82980;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5907.871554560934
83040;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5934.773492777283
83100;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5961.675430993631
83160;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;5988.57736920998
83220;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;6015.479307426329
83280;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;6042.381245642678
83340;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;6069.283183859026
83400;403.5290732452362;403.5290732452362;0.0;1614.1162929809448;0.0;0.0;1614.1162929809448;6096.185122075375
83460;0.0;0.0;0.0;0;0.0;0.0;0;6123.087060291724
83520;0.0;0.0;0.0;0;0.0;0.0;0;6123.087060291724
83580;0.0;0.0;0.0;0;0.0;0.0;0;6123.087060291724
83640;0.0;0.0;0.0;0;0.0;0.0;0;6123.087060291724
83700;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6123.087060291724
83760;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6137.72908499883
83820;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6152.371109705937
83880;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6167.013134413043
83940;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6181.65515912015
84000;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6196.297183827256
84060;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6210.9392085343625
84120;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6225.581233241469
84180;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6240.223257948575
84240;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6254.865282655682
84300;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6269.507307362788
84360;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6284.149332069895
84420;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6298.791356777001
84480;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6313.4333814841075
84540;219.63037060659917;219.63037060659917;0.0;878.5214824263967;0.0;0.0;878.5214824263967;6328.075406191214
84600;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6342.71743089832
84660;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6357.963344494316
84720;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6373.209258090311
84780;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6388.455171686306
84840;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6403.701085282301
84900;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6418.946998878297
84960;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6434.192912474292
85020;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6449.438826070287
85080;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6464.684739666282
85140;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6479.930653262278
85200;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6495.176566858273
85260;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6510.422480454268
85320;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6525.6683940502635
85380;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6540.914307646259
85440;228.6887039399321;228.6887039399321;0.0;914.7548157597284;0.0;0.0;914.7548157597284;6556.160221242254
85500;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6571.406134838249
85560;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6583.133603989801
85620;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6594.861073141352
85680;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6606.588542292903
85740;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6618.3160114444545
85800;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6630.043480596006
85860;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6641.770949747557
85920;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6653.498418899108
85980;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6665.22588805066
86040;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6676.953357202211
86100;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6688.680826353762
86160;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6700.408295505314
86220;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6712.135764656865
86280;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6723.863233808416
86340;175.912037273265;175.912037273265;0.0;703.64814909306;0.0;0.0;703.64814909306;6735.5907029599675
86400;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6747.318172111519
86460;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6753.955472704613
86520;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6760.592773297708
86580;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6767.2300738908025
86640;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6773.867374483897
86700;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6780.504675076992
86760;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6787.141975670086
86820;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6793.779276263181
86880;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6800.416576856275
86940;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6807.05387744937
87000;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6813.691178042464
87060;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6820.328478635559
87120;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6826.965779228653
87180;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6833.603079821748
87240;99.55950889641481;99.55950889641481;0.0;398.23803558565925;0.0;0.0;398.23803558565925;6840.240380414843
87300;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;6846.877681007937
87360;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;6878.572169313195
87420;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;6910.266657618454
87480;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;6941.961145923712
87540;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;6973.6556342289705
87600;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7005.350122534229
87660;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7037.044610839487
87720;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7068.7390991447455
87780;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7100.433587450004
87840;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7132.128075755262
87900;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7163.822564060521
87960;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7195.517052365779
88020;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7227.211540671037
88080;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7258.906028976296
88140;475.417324578869;475.417324578869;0.0;1901.669298315476;0.0;0.0;1901.669298315476;7290.600517281554
88200;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7322.295005586812
88260;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7333.015258878556
88320;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7343.735512170299
88380;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7354.455765462043
88440;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7365.176018753787
88500;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7375.89627204553
88560;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7386.616525337274
88620;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7397.336778629017
88680;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7408.057031920761
88740;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7418.7772852125045
88800;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7429.497538504248
88860;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7440.217791795992
88920;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7450.938045087735
88980;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7461.658298379479
89040;160.80379937615743;160.80379937615743;0.0;643.2151975046297;0.0;0.0;643.2151975046297;7472.378551671222
89100;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7483.098804962966
89160;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7487.286887458598
89220;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7491.474969954231
89280;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7495.663052449863
89340;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7499.851134945496
89400;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7504.039217441128
89460;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7508.227299936761
89520;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7512.415382432393
89580;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7516.6034649280255
89640;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7520.791547423658
89700;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7524.97962991929
89760;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7529.167712414923
89820;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7533.355794910555
89880;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7537.543877406188
89940;62.82123743449046;62.82123743449046;0.0;251.28494973796185;0.0;0.0;251.28494973796185;7541.73195990182
90000;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7545.920042397453
90060;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7577.650093202711
90120;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7609.38014400797
90180;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7641.110194813228
90240;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7672.840245618487
90300;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7704.570296423745
90360;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7736.300347229004
90420;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7768.030398034262
90480;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7799.760448839521
90540;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7831.490499644779
90600;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7863.220550450038
90660;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7894.9506012552965
90720;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7926.680652060555
90780;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7958.410702865814
90840;475.95076207887195;475.95076207887195;0.0;1903.8030483154878;0.0;0.0;1903.8030483154878;7990.140753671072
90900;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8021.870804476331
90960;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8030.072827291648
91020;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8038.274850106965
91080;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8046.4768729222815
91140;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8054.678895737598
91200;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8062.880918552915
91260;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8071.082941368232
91320;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8079.284964183549
91380;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8087.486986998866
91440;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8095.689009814183
91500;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8103.8910326295
91560;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8112.093055444817
91620;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8120.295078260134
91680;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8128.497101075451
91740;123.03034222974857;123.03034222974857;0.0;492.1213689189943;0.0;0.0;492.1213689189943;8136.699123890768
91800;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8144.901146706085
91860;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8151.859613965846
91920;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8158.818081225607
91980;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8165.776548485368
92040;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8172.735015745129
92100;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8179.69348300489
92160;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8186.6519502646515
92220;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8193.610417524413
92280;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8200.568884784174
92340;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8207.527352043935
92400;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8214.485819303696
92460;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8221.444286563457
92520;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8228.402753823219
92580;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8235.36122108298
92640;104.37700889641492;104.37700889641492;0.0;417.5080355856597;0.0;0.0;417.5080355856597;8242.31968834274
92700;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8249.278155602502
92760;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8254.016456195597
92820;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8258.754756788692
92880;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8263.493057381787
92940;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8268.231357974882
93000;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8272.969658567978
93060;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8277.707959161073
93120;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8282.446259754168
93180;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8287.184560347263
93240;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8291.922860940358
93300;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8296.661161533453
93360;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8301.399462126548
93420;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8306.137762719643
93480;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8310.876063312739
93540;71.07450889641878;71.07450889641878;0.0;284.2980355856751;0.0;0.0;284.2980355856751;8315.614363905834
93600;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8320.352664498929
93660;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8329.28963175869
93720;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8338.22659901845
93780;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8347.16356627821
93840;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8356.10053353797
93900;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8365.03750079773
93960;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8373.974468057491
94020;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8382.911435317252
94080;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8391.848402577012
94140;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8400.785369836773
94200;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8409.722337096533
94260;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8418.659304356293
94320;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8427.596271616054
94380;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8436.533238875814
94440;134.0545088964156;134.0545088964156;0.0;536.2180355856624;0.0;0.0;536.2180355856624;8445.470206135575
94500;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8454.407173395335
94560;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8462.008307321763
94620;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8469.60944124819
94680;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8477.210575174618
94740;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8484.811709101046
94800;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8492.412843027474
94860;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8500.013976953902
94920;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8507.61511088033
94980;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8515.216244806757
95040;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8522.817378733185
95100;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8530.418512659613
95160;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8538.01964658604
95220;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8545.620780512469
95280;114.01700889641616;114.01700889641616;0.0;456.06803558566463;0.0;0.0;456.06803558566463;8553.221914438896
