Meter;W-power.real.c.NATGAS;2646.0
Meter;Wh-energy.c.NATGAS;44.1
Meter;W-power.real.c.NATGAS;3052.0
Meter;Wh-energy.c.NATGAS;50.86666666666667
Meter;W-power.real.c.NATGAS;3491.0
Meter;Wh-energy.c.NATGAS;58.18333333333333
Meter;W-power.real.c.NATGAS;3958.0
Meter;Wh-energy.c.NATGAS;65.96666666666667
Meter;W-power.real.c.NATGAS;4454.0
Meter;Wh-energy.c.NATGAS;74.23333333333333
Meter;W-power.real.c.NATGAS;4980.0
Meter;Wh-energy.c.NATGAS;83.0
Meter;W-power.real.c.NATGAS;5539.0
Meter;Wh-energy.c.NATGAS;92.31666666666666
Meter;W-power.real.c.NATGAS;6132.0
Meter;Wh-energy.c.NATGAS;102.2
Meter;W-power.real.c.NATGAS;6761.0
Meter;Wh-energy.c.NATGAS;112.68333333333334
Meter;W-power.real.c.NATGAS;7405.0
Meter;Wh-energy.c.NATGAS;123.41666666666667
Meter;W-power.real.c.NATGAS;8108.0
Meter;Wh-energy.c.NATGAS;135.13333333333333
Meter;W-power.real.c.NATGAS;8862.0
Meter;Wh-energy.c.NATGAS;147.7
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
Meter;Wh-energy.c.NATGAS;156.25
Meter;W-power.real.c.NATGAS;9375.0
