time;SmartMeter-House-1: W-power.real.c.ELECTRICITY;Load-House-1: W-power.real.c.ELECTRICITY;WashingMachine-House-1: W-power.real.c.ELECTRICITY;Dishwasher-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: W-power.real.c.ELECTRICITY;ElectricVehicle-House-1: Wh-energy.soc;Heatpump-House-1: W-power.real.c.ELECTRICITY;Heatpump-House-1: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-1: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-1: Wh-energy.soc
135720;-1046.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14100.0;0.0;0.0
135780;-1035.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14175.0;0.0;0.0
135840;-1024.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14250.0;0.0;0.0
135900;-1012.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14325.0;0.0;0.0
135960;-1002.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14400.0;0.0;0.0
136020;-991.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14475.0;0.0;0.0
136080;-980.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14550.0;0.0;0.0
136140;-969.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14625.0;0.0;0.0
136200;-958.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14700.0;0.0;0.0
136260;-948.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14775.0;0.0;0.0
136320;-937.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14850.0;0.0;0.0
136380;1562.0;226.0;0.0;0.0;0.0;50000.0;1125.0;14925.0;2490.0;0.0
136440;-917.0;226.0;0.0;0.0;0.0;50000.0;1125.0;15000.0;0.0;0.0
136500;-842.0;290.0;0.0;0.0;0.0;50000.0;1125.0;15075.0;0.0;0.0
136560;-832.0;290.0;0.0;0.0;0.0;50000.0;1125.0;15150.0;0.0;0.0
136620;-755.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15225.0;0.0;0.0
136680;-745.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15300.0;0.0;0.0
136740;-735.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15375.0;0.0;0.0
136800;-725.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15450.0;0.0;0.0
136860;-715.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15525.0;0.0;0.0
136920;-706.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15600.0;0.0;0.0
136980;1619.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15675.0;2316.25;0.0
137040;-687.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15750.0;0.0;0.0
137100;-677.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15825.0;0.0;0.0
137160;2111.0;357.0;0.0;0.0;0.0;50000.0;1125.0;15900.0;2779.5;0.0
137220;-722.0;293.0;0.0;0.0;0.0;50000.0;1125.0;15975.0;0.0;0.0
137280;-713.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16050.0;0.0;0.0
137340;-704.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16125.0;0.0;0.0
137400;-695.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16200.0;0.0;0.0
137460;-686.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16275.0;0.0;0.0
137520;-677.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16350.0;0.0;0.0
137580;-668.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16425.0;0.0;0.0
137640;-660.0;293.0;0.0;0.0;0.0;50000.0;1125.0;16500.0;0.0;0.0
137700;-718.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16575.0;0.0;0.0
137760;-709.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16650.0;0.0;0.0
137820;-701.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16725.0;0.0;0.0
137880;-693.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16800.0;0.0;0.0
137940;-684.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16875.0;0.0;0.0
138000;-676.0;226.0;0.0;0.0;0.0;50000.0;1125.0;16950.0;0.0;0.0
138060;-668.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17025.0;0.0;0.0
138120;-660.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17100.0;0.0;0.0
138180;-652.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17175.0;0.0;0.0
138240;-644.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17250.0;0.0;0.0
138300;-636.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17325.0;0.0;0.0
138360;-628.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17400.0;0.0;0.0
138420;-621.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17475.0;0.0;0.0
138480;-613.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17550.0;0.0;0.0
138540;-606.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17625.0;0.0;0.0
138600;-598.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17700.0;0.0;0.0
138660;1046.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17775.0;1621.5;0.0
138720;-552.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17850.0;0.0;0.0
138780;-528.0;226.0;0.0;0.0;0.0;50000.0;1125.0;17925.0;0.0;0.0
138840;-505.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18000.0;0.0;0.0
138900;-482.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18075.0;0.0;0.0
138960;-459.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18150.0;0.0;0.0
139020;-436.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18225.0;0.0;0.0
139080;-414.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18300.0;0.0;0.0
139140;-391.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18375.0;0.0;0.0
139200;-368.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18450.0;0.0;0.0
139260;-346.0;226.0;0.0;0.0;0.0;50000.0;1125.0;18525.0;0.0;0.0
139320;-173.0;377.0;0.0;0.0;0.0;50000.0;1125.0;18600.0;0.0;0.0
139380;-223.0;304.0;0.0;0.0;0.0;50000.0;1125.0;18675.0;0.0;0.0
139440;-201.0;304.0;0.0;0.0;0.0;50000.0;1125.0;18750.0;0.0;0.0
139500;-1041.0;304.0;0.0;0.0;0.0;50000.0;262.43879430604613;18825.0;0.0;0.0
139560;-1019.0;304.0;0.0;0.0;0.0;50000.0;262.43879430604613;18842.495919620404;0.0;0.0
139620;-934.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18859.991839240807;0.0;0.0
139680;-912.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18877.48775886121;0.0;0.0
139740;-890.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18894.983678481614;0.0;0.0
139800;-868.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18912.479598102018;0.0;0.0
139860;-847.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18929.97551772242;0.0;0.0
139920;-826.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18947.471437342825;0.0;0.0
139980;-804.0;368.0;0.0;0.0;0.0;50000.0;262.43879430604613;18964.96735696323;0.0;0.0
140040;-778.0;373.0;0.0;0.0;0.0;50000.0;262.43879430604613;18982.463276583632;0.0;0.0
140100;-757.0;373.0;0.0;0.0;0.0;50000.0;262.43879430604613;18999.959196204036;0.0;0.0
140160;-736.0;373.0;0.0;0.0;0.0;50000.0;262.43879430604613;19017.45511582444;0.0;0.0
140220;-715.0;373.0;0.0;0.0;0.0;50000.0;262.43879430604613;19034.951035444843;0.0;0.0
140280;-695.0;373.0;0.0;0.0;0.0;50000.0;262.43879430604613;19052.446955065247;0.0;0.0
140340;-671.0;376.0;0.0;0.0;0.0;50000.0;262.43879430604613;19069.94287468565;0.0;0.0
140400;-658.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19087.438794306054;0.0;0.0
140460;-637.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19104.444647704233;0.0;0.0
140520;-617.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19121.450501102412;0.0;0.0
140580;-597.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19138.45635450059;0.0;0.0
140640;-577.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19155.46220789877;0.0;0.0
140700;-557.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19172.46806129695;0.0;0.0
140760;-537.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19189.47391469513;0.0;0.0
140820;-518.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19206.479768093308;0.0;0.0
140880;-498.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19223.485621491487;0.0;0.0
140940;-479.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19240.491474889666;0.0;0.0
141000;-459.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19257.497328287845;0.0;0.0
141060;-440.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19274.503181686025;0.0;0.0
141120;-421.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19291.509035084204;0.0;0.0
141180;-402.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19308.514888482383;0.0;0.0
141240;-383.0;376.0;0.0;0.0;0.0;50000.0;255.08780097271222;19325.520741880562;0.0;0.0
141300;398.0;376.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19342.52659527874;0.0;0.0
141360;417.0;376.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19410.447812303588;0.0;0.0
141420;368.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19478.369029328434;0.0;0.0
141480;387.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19546.29024635328;0.0;0.0
141540;405.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19614.211463378128;0.0;0.0
141600;423.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19682.132680402974;0.0;0.0
141660;441.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19750.05389742782;0.0;0.0
141720;458.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19817.975114452667;0.0;0.0
141780;476.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19885.896331477514;0.0;0.0
141840;493.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;19953.81754850236;0.0;0.0
141900;511.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;20021.738765527207;0.0;0.0
141960;528.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;20089.659982552053;0.0;0.0
142020;545.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;20157.5811995769;0.0;0.0
142080;562.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;20225.502416601747;0.0;0.0
142140;579.0;309.0;0.0;0.0;0.0;50000.0;1018.8182553727124;20293.423633626593;0.0;0.0
142200;578.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20361.34485065144;0.0;0.0
142260;588.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20428.12216152962;0.0;0.0
142320;598.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20494.8994724078;0.0;0.0
142380;607.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20561.67678328598;0.0;0.0
142440;617.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20628.45409416416;0.0;0.0
142500;626.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20695.23140504234;0.0;0.0
142560;636.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20762.00871592052;0.0;0.0
142620;645.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20828.7860267987;0.0;0.0
142680;655.0;309.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20895.563337676882;0.0;0.0
142740;728.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;20962.340648555062;0.0;0.0
142800;737.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;21029.117959433243;0.0;0.0
142860;747.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;21095.895270311423;0.0;0.0
142920;756.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;21162.672581189603;0.0;0.0
142980;765.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;21229.449892067783;0.0;0.0
143040;774.0;373.0;0.0;0.0;0.0;50000.0;1001.6596631727114;21296.227202945964;0.0;0.0
143100;787.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21363.004513824144;0.0;0.0
143160;796.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21430.012872684547;0.0;0.0
143220;805.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21497.02123154495;0.0;0.0
143280;814.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21564.029590405353;0.0;0.0
143340;823.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21631.037949265756;0.0;0.0
143400;832.0;373.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21698.04630812616;0.0;0.0
143460;777.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21765.05466698656;0.0;0.0
143520;786.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21832.063025846965;0.0;0.0
143580;795.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21899.071384707368;0.0;0.0
143640;803.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;21966.07974356777;0.0;0.0
143700;812.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;22033.088102428173;0.0;0.0
143760;821.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;22100.096461288576;0.0;0.0
143820;830.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;22167.10482014898;0.0;0.0
143880;838.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;22234.113179009382;0.0;0.0
143940;847.0;309.0;0.0;0.0;0.0;50000.0;1005.1253829060483;22301.121537869785;0.0;0.0
144000;1042.0;309.0;0.0;0.0;0.0;50000.0;1125.0;22368.12989673019;0.0;0.0
144060;1170.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22443.12989673019;0.0;0.0
144120;1222.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22518.12989673019;0.0;0.0
144180;1223.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22593.12989673019;0.0;0.0
144240;3512.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22668.12989673019;2258.25;0.0
144300;1236.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22743.12989673019;0.0;0.0
144360;1263.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22818.12989673019;0.0;0.0
144420;1236.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22893.12989673019;0.0;0.0
144480;1442.0;376.0;0.0;0.0;0.0;50000.0;1125.0;22968.12989673019;0.0;0.0
144540;3132.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23043.12989673019;0.0;0.0
144600;3159.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23118.12989673019;0.0;0.0
144660;3139.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23193.12989673019;0.0;0.0
144720;3167.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23268.12989673019;0.0;0.0
144780;3193.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23343.12989673019;0.0;0.0
144840;3173.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23418.12989673019;0.0;0.0
144900;3208.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23493.12989673019;0.0;0.0
144960;3174.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23568.12989673019;0.0;0.0
145020;3208.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23643.12989673019;0.0;0.0
145080;3188.0;376.0;0.0;0.0;0.0;50000.0;1125.0;23718.12989673019;0.0;0.0
145140;3162.0;309.0;0.0;0.0;0.0;50000.0;1125.0;23793.12989673019;0.0;0.0
145200;3138.0;309.0;0.0;0.0;0.0;50000.0;1125.0;23868.12989673019;0.0;0.0
145260;1702.0;309.0;0.0;0.0;0.0;50000.0;1125.0;23943.12989673019;0.0;0.0
145320;1306.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24018.12989673019;0.0;0.0
145380;1304.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24093.12989673019;0.0;0.0
145440;1330.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24168.12989673019;0.0;0.0
145500;1312.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24243.12989673019;0.0;0.0
145560;1358.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24318.12989673019;0.0;0.0
145620;1305.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24393.12989673019;0.0;0.0
145680;1300.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24468.12989673019;0.0;0.0
145740;1344.0;309.0;0.0;0.0;0.0;50000.0;1125.0;24543.12989673019;0.0;0.0
145800;1341.0;309.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24618.12989673019;0.0;0.0
145860;1446.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24692.973579574365;0.0;0.0
145920;2967.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24767.817262418543;1505.5;0.0
145980;1432.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24842.66094526272;0.0;0.0
146040;1460.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24917.504628106897;0.0;0.0
146100;1432.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;24992.348310951074;0.0;0.0
146160;1476.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25067.19199379525;0.0;0.0
146220;1376.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25142.03567663943;0.0;0.0
146280;1404.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25216.879359483606;0.0;0.0
146340;1460.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25291.723042327783;0.0;0.0
146400;1421.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25366.56672517196;0.0;0.0
146460;1449.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25441.410408016138;0.0;0.0
146520;1433.0;373.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25516.254090860315;0.0;0.0
146580;1368.0;309.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25591.097773704492;0.0;0.0
146640;1368.0;309.0;0.0;0.0;0.0;50000.0;1122.6552426626345;25665.94145654867;0.0;0.0
146700;1355.0;309.0;0.0;0.0;0.0;50000.0;1125.0;25740.785139392847;0.0;0.0
146760;1381.0;309.0;0.0;0.0;0.0;50000.0;1125.0;25815.785139392847;0.0;0.0
146820;1303.0;309.0;0.0;0.0;0.0;50000.0;1125.0;25890.785139392847;0.0;0.0
146880;1293.0;309.0;0.0;0.0;0.0;50000.0;1125.0;25965.785139392847;0.0;0.0
146940;1297.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26040.785139392847;0.0;0.0
147000;1377.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26115.785139392847;0.0;0.0
147060;1411.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26190.785139392847;0.0;0.0
147120;1311.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26265.785139392847;0.0;0.0
147180;1362.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26340.785139392847;0.0;0.0
147240;1332.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26415.785139392847;0.0;0.0
147300;1271.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26490.785139392847;0.0;0.0
147360;1290.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26565.785139392847;0.0;0.0
147420;1227.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26640.785139392847;0.0;0.0
147480;1561.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26715.785139392847;0.0;0.0
147540;1476.0;309.0;0.0;0.0;0.0;50000.0;1125.0;26790.785139392847;0.0;0.0
147600;475.0;309.0;0.0;0.0;0.0;50000.0;125.4528451064041;26865.785139392847;0.0;0.0
147660;534.0;309.0;0.0;0.0;0.0;50000.0;125.4528451064041;26874.14866239994;0.0;0.0
147720;677.0;309.0;0.0;0.0;0.0;50000.0;125.4528451064041;26882.512185407035;0.0;0.0
147780;759.0;376.0;0.0;0.0;0.0;50000.0;125.4528451064041;26890.87570841413;0.0;0.0
147840;884.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26899.239231421223;0.0;0.0
147900;887.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26907.602754428317;0.0;0.0
147960;806.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26915.96627743541;0.0;0.0
148020;710.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26924.329800442505;0.0;0.0
148080;922.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26932.6933234496;0.0;0.0
148140;898.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26941.056846456693;0.0;0.0
148200;695.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26949.420369463787;0.0;0.0
148260;655.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26957.78389247088;0.0;0.0
148320;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26966.147415477975;0.0;0.0
148380;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26974.51093848507;0.0;0.0
148440;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26982.874461492163;0.0;0.0
148500;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26991.237984499257;0.0;0.0
148560;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;26999.60150750635;0.0;0.0
148620;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;27007.965030513446;0.0;0.0
148680;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;27016.32855352054;0.0;0.0
148740;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;27024.692076527634;0.0;0.0
148800;610.0;485.0;0.0;0.0;0.0;50000.0;125.4528451064041;27033.055599534728;0.0;0.0
148860;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27041.41912254182;0.0;0.0
148920;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27049.782645548916;0.0;0.0
148980;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27058.14616855601;0.0;0.0
149040;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27066.509691563104;0.0;0.0
149100;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27074.873214570198;0.0;0.0
149160;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27083.236737577292;0.0;0.0
149220;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27091.600260584386;0.0;0.0
149280;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27099.96378359148;0.0;0.0
149340;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27108.327306598574;0.0;0.0
149400;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27116.690829605668;0.0;0.0
149460;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27125.054352612762;0.0;0.0
149520;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27133.417875619856;0.0;0.0
149580;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27141.78139862695;0.0;0.0
149640;607.0;482.0;0.0;0.0;0.0;50000.0;125.4528451064041;27150.144921634044;0.0;0.0
149700;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27158.50844464114;0.0;0.0
149760;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27166.871967648232;0.0;0.0
149820;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27175.235490655326;0.0;0.0
149880;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27183.59901366242;0.0;0.0
149940;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27191.962536669515;0.0;0.0
150000;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27200.32605967661;0.0;0.0
150060;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27208.689582683703;0.0;0.0
150120;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27217.053105690797;0.0;0.0
150180;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27225.41662869789;0.0;0.0
150240;543.0;418.0;0.0;0.0;0.0;50000.0;125.4528451064041;27233.780151704985;0.0;0.0
150300;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27242.14367471208;0.0;0.0
150360;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27248.22447771603;0.0;0.0
150420;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27254.305280719982;0.0;0.0
150480;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27260.386083723934;0.0;0.0
150540;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27266.466886727885;0.0;0.0
150600;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27272.547689731837;0.0;0.0
150660;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27278.62849273579;0.0;0.0
150720;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27284.70929573974;0.0;0.0
150780;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27290.79009874369;0.0;0.0
150840;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27296.870901747643;0.0;0.0
150900;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27302.951704751595;0.0;0.0
150960;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27309.032507755546;0.0;0.0
151020;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27315.113310759498;0.0;0.0
151080;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27321.19411376345;0.0;0.0
151140;509.0;418.0;0.0;0.0;0.0;50000.0;91.21204505925267;27327.2749167674;0.0;0.0
151200;433.0;418.0;0.0;0.0;0.0;50000.0;15.694114871111392;27333.355719771353;0.0;0.0
151260;433.0;418.0;0.0;0.0;0.0;50000.0;15.694114871111392;27334.401994096093;0.0;0.0
151320;433.0;418.0;0.0;0.0;0.0;50000.0;15.694114871111392;27335.448268420834;0.0;0.0
151380;433.0;418.0;0.0;0.0;0.0;50000.0;15.694114871111392;27336.494542745575;0.0;0.0
151440;433.0;418.0;0.0;0.0;0.0;50000.0;15.694114871111392;27337.540817070316;0.0;0.0
151500;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27338.587091395057;0.0;0.0
151560;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27339.633365719797;0.0;0.0
151620;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27340.67964004454;0.0;0.0
151680;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27341.72591436928;0.0;0.0
151740;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27342.77218869402;0.0;0.0
151800;500.0;485.0;0.0;0.0;0.0;50000.0;15.694114871111392;27343.81846301876;0.0;0.0
