time;SmartMeter-House-4: W-power.real.c.ELECTRICITY;Load-House-4: W-power.real.c.ELECTRICITY;WashingMachine-House-4: W-power.real.c.ELECTRICITY;ElectricVehicle-House-4: W-power.real.c.ELECTRICITY;ElectricVehicle-House-4: Wh-energy.soc
142560;1325.0;325.0;1000.0;0.0;10000.0
142620;1325.0;325.0;1000.0;0.0;10000.0
142680;1325.0;325.0;1000.0;0.0;10000.0
142740;1325.0;325.0;1000.0;0.0;10000.0
142800;1325.0;325.0;1000.0;0.0;10000.0
142860;1325.0;325.0;1000.0;0.0;10000.0
142920;1325.0;325.0;1000.0;0.0;10000.0
142980;1325.0;325.0;1000.0;0.0;10000.0
143040;1325.0;325.0;1000.0;0.0;10000.0
143100;1219.0;219.0;1000.0;0.0;10000.0
143160;1219.0;219.0;1000.0;0.0;10000.0
143220;1219.0;219.0;1000.0;0.0;10000.0
143280;1219.0;219.0;1000.0;0.0;10000.0
143340;1219.0;219.0;1000.0;0.0;10000.0
143400;1219.0;219.0;1000.0;0.0;10000.0
143460;1219.0;219.0;1000.0;0.0;10000.0
143520;1219.0;219.0;1000.0;0.0;10000.0
143580;1219.0;219.0;1000.0;0.0;10000.0
143640;1219.0;219.0;1000.0;0.0;10000.0
143700;1219.0;219.0;1000.0;0.0;10000.0
143760;1219.0;219.0;1000.0;0.0;10000.0
143820;1219.0;219.0;1000.0;0.0;10000.0
143880;1219.0;219.0;1000.0;0.0;10000.0
143940;1219.0;219.0;1000.0;0.0;10000.0
144000;1219.0;219.0;1000.0;0.0;10000.0
144060;1219.0;219.0;1000.0;0.0;10000.0
144120;1219.0;219.0;1000.0;0.0;10000.0
144180;1219.0;219.0;1000.0;0.0;10000.0
144240;1219.0;219.0;1000.0;0.0;10000.0
144300;1219.0;219.0;1000.0;0.0;10000.0
144360;1219.0;219.0;1000.0;0.0;10000.0
144420;1219.0;219.0;1000.0;0.0;10000.0
144480;1219.0;219.0;1000.0;0.0;10000.0
144540;1219.0;219.0;1000.0;0.0;10000.0
144600;1219.0;219.0;1000.0;0.0;10000.0
144660;1219.0;219.0;1000.0;0.0;10000.0
144720;1219.0;219.0;1000.0;0.0;10000.0
144780;1219.0;219.0;1000.0;0.0;10000.0
144840;1219.0;219.0;1000.0;0.0;10000.0
144900;1219.0;219.0;1000.0;0.0;10000.0
144960;1219.0;219.0;1000.0;0.0;10000.0
145020;1219.0;219.0;1000.0;0.0;10000.0
145080;1219.0;219.0;1000.0;0.0;10000.0
145140;1219.0;219.0;1000.0;0.0;10000.0
145200;1219.0;219.0;1000.0;0.0;10000.0
145260;1219.0;219.0;1000.0;0.0;10000.0
145320;1219.0;219.0;1000.0;0.0;10000.0
145380;1325.0;325.0;1000.0;0.0;10000.0
145440;1325.0;325.0;1000.0;0.0;10000.0
145500;1325.0;325.0;1000.0;0.0;10000.0
145560;1325.0;325.0;1000.0;0.0;10000.0
145620;1325.0;325.0;1000.0;0.0;10000.0
145680;1325.0;325.0;1000.0;0.0;10000.0
145740;1325.0;325.0;1000.0;0.0;10000.0
145800;1325.0;325.0;1000.0;0.0;10000.0
145860;1325.0;325.0;1000.0;0.0;10000.0
145920;1325.0;325.0;1000.0;0.0;10000.0
145980;1325.0;325.0;1000.0;0.0;10000.0
146040;1325.0;325.0;1000.0;0.0;10000.0
146100;1325.0;325.0;1000.0;0.0;10000.0
146160;1325.0;325.0;1000.0;0.0;10000.0
146220;1325.0;325.0;1000.0;0.0;10000.0
146280;1325.0;325.0;1000.0;0.0;10000.0
146340;1219.0;219.0;1000.0;0.0;10000.0
146400;1219.0;219.0;1000.0;0.0;10000.0
146460;1219.0;219.0;1000.0;0.0;10000.0
146520;1219.0;219.0;1000.0;0.0;10000.0
146580;1219.0;219.0;1000.0;0.0;10000.0
146640;1219.0;219.0;1000.0;0.0;10000.0
146700;1219.0;219.0;1000.0;0.0;10000.0
146760;1219.0;219.0;1000.0;0.0;10000.0
146820;1219.0;219.0;1000.0;0.0;10000.0
146880;1219.0;219.0;1000.0;0.0;10000.0
146940;1219.0;219.0;1000.0;0.0;10000.0
147000;1219.0;219.0;1000.0;0.0;10000.0
147060;1219.0;219.0;1000.0;0.0;10000.0
147120;1219.0;219.0;1000.0;0.0;10000.0
147180;1219.0;219.0;1000.0;0.0;10000.0
147240;1219.0;219.0;1000.0;0.0;10000.0
147300;1219.0;219.0;1000.0;0.0;10000.0
147360;1219.0;219.0;1000.0;0.0;10000.0
147420;1219.0;219.0;1000.0;0.0;10000.0
147480;1219.0;219.0;1000.0;0.0;10000.0
147540;1219.0;219.0;1000.0;0.0;10000.0
147600;1219.0;219.0;1000.0;0.0;10000.0
147660;1219.0;219.0;1000.0;0.0;10000.0
147720;1219.0;219.0;1000.0;0.0;10000.0
147780;1219.0;219.0;1000.0;0.0;10000.0
147840;1219.0;219.0;1000.0;0.0;10000.0
147900;1328.0;328.0;1000.0;0.0;10000.0
147960;1328.0;328.0;1000.0;0.0;10000.0
148020;1328.0;328.0;1000.0;0.0;10000.0
148080;1328.0;328.0;1000.0;0.0;10000.0
148140;1328.0;328.0;1000.0;0.0;10000.0
148200;1328.0;328.0;1000.0;0.0;10000.0
148260;1328.0;328.0;1000.0;0.0;10000.0
148320;1328.0;328.0;1000.0;0.0;10000.0
148380;1328.0;328.0;1000.0;0.0;10000.0
148440;1328.0;328.0;1000.0;0.0;10000.0
148500;1328.0;328.0;1000.0;0.0;10000.0
148560;1328.0;328.0;1000.0;0.0;10000.0
148620;1434.0;434.0;1000.0;0.0;10000.0
148680;1434.0;434.0;1000.0;0.0;10000.0
148740;1434.0;434.0;1000.0;0.0;10000.0
148800;1434.0;434.0;1000.0;0.0;10000.0
148860;1434.0;434.0;1000.0;0.0;10000.0
148920;1434.0;434.0;1000.0;0.0;10000.0
148980;1434.0;434.0;1000.0;0.0;10000.0
149040;1434.0;434.0;1000.0;0.0;10000.0
149100;1434.0;434.0;1000.0;0.0;10000.0
149160;1434.0;434.0;1000.0;0.0;10000.0
149220;1434.0;434.0;1000.0;0.0;10000.0
149280;1434.0;434.0;1000.0;0.0;10000.0
149340;1434.0;434.0;1000.0;0.0;10000.0
149400;1434.0;434.0;1000.0;0.0;10000.0
149460;1434.0;434.0;1000.0;0.0;10000.0
149520;1434.0;434.0;1000.0;0.0;10000.0
149580;1328.0;328.0;1000.0;0.0;10000.0
149640;1328.0;328.0;1000.0;0.0;10000.0
149700;1328.0;328.0;1000.0;0.0;10000.0
149760;1328.0;328.0;1000.0;0.0;10000.0
149820;1328.0;328.0;1000.0;0.0;10000.0
149880;1328.0;328.0;1000.0;0.0;10000.0
149940;1328.0;328.0;1000.0;0.0;10000.0
150000;1328.0;328.0;1000.0;0.0;10000.0
150060;1328.0;328.0;1000.0;0.0;10000.0
150120;1328.0;328.0;1000.0;0.0;10000.0
150180;1328.0;328.0;1000.0;0.0;10000.0
150240;1328.0;328.0;1000.0;0.0;10000.0
150300;1328.0;328.0;1000.0;0.0;10000.0
150360;1328.0;328.0;1000.0;0.0;10000.0
150420;1328.0;328.0;1000.0;0.0;10000.0
150480;1328.0;328.0;1000.0;0.0;10000.0
150540;1328.0;328.0;1000.0;0.0;10000.0
150600;1328.0;328.0;1000.0;0.0;10000.0
150660;1328.0;328.0;1000.0;0.0;10000.0
150720;1328.0;328.0;1000.0;0.0;10000.0
150780;1328.0;328.0;1000.0;0.0;10000.0
150840;1328.0;328.0;1000.0;0.0;10000.0
150900;1328.0;328.0;1000.0;0.0;10000.0
150960;1328.0;328.0;1000.0;0.0;10000.0
151020;1328.0;328.0;1000.0;0.0;10000.0
151080;1328.0;328.0;1000.0;0.0;10000.0
151140;1328.0;328.0;1000.0;0.0;10000.0
151200;1328.0;328.0;1000.0;0.0;10000.0
151260;1328.0;328.0;1000.0;0.0;10000.0
151320;1328.0;328.0;1000.0;0.0;10000.0
151380;1328.0;328.0;1000.0;0.0;10000.0
151440;1328.0;328.0;1000.0;0.0;10000.0
151500;1328.0;328.0;1000.0;0.0;10000.0
151560;1328.0;328.0;1000.0;0.0;10000.0
151620;1328.0;328.0;1000.0;0.0;10000.0
151680;1328.0;328.0;1000.0;0.0;10000.0
151740;1328.0;328.0;1000.0;0.0;10000.0
151800;1328.0;328.0;1000.0;0.0;10000.0
151860;1434.0;434.0;1000.0;0.0;10000.0
151920;1434.0;434.0;1000.0;0.0;10000.0
151980;1434.0;434.0;1000.0;0.0;10000.0
152040;1434.0;434.0;1000.0;0.0;10000.0
152100;1434.0;434.0;1000.0;0.0;10000.0
152160;1434.0;434.0;1000.0;0.0;10000.0
152220;1434.0;434.0;1000.0;0.0;10000.0
152280;1459.0;459.0;1000.0;0.0;10000.0
152340;1459.0;459.0;1000.0;0.0;10000.0
152400;1459.0;459.0;1000.0;0.0;10000.0
152460;1459.0;459.0;1000.0;0.0;10000.0
152520;1459.0;459.0;1000.0;0.0;10000.0
152580;1459.0;459.0;1000.0;0.0;10000.0
152640;1459.0;459.0;1000.0;0.0;10000.0
152700;1459.0;459.0;1000.0;0.0;10000.0
152760;1459.0;459.0;1000.0;0.0;10000.0
152820;1353.0;353.0;1000.0;0.0;10000.0
152880;1353.0;353.0;1000.0;0.0;10000.0
152940;1353.0;353.0;1000.0;0.0;10000.0
153000;1353.0;353.0;1000.0;0.0;10000.0
153060;1353.0;353.0;1000.0;0.0;10000.0
153120;1353.0;353.0;1000.0;0.0;10000.0
153180;1353.0;353.0;1000.0;0.0;10000.0
153240;1353.0;353.0;1000.0;0.0;10000.0
153300;1353.0;353.0;1000.0;0.0;10000.0
153360;1353.0;353.0;1000.0;0.0;10000.0
153420;1353.0;353.0;1000.0;0.0;10000.0
153480;1353.0;353.0;1000.0;0.0;10000.0
153540;1353.0;353.0;1000.0;0.0;10000.0
153600;1353.0;353.0;1000.0;0.0;10000.0
153660;1353.0;353.0;1000.0;0.0;10000.0
153720;1353.0;353.0;1000.0;0.0;10000.0
153780;1353.0;353.0;1000.0;0.0;10000.0
153840;1353.0;353.0;1000.0;0.0;10000.0
153900;1353.0;353.0;1000.0;0.0;10000.0
153960;1353.0;353.0;1000.0;0.0;10000.0
154020;1353.0;353.0;1000.0;0.0;10000.0
154080;1353.0;353.0;1000.0;0.0;10000.0
154140;1353.0;353.0;1000.0;0.0;10000.0
154200;1353.0;353.0;1000.0;0.0;10000.0
154260;1353.0;353.0;1000.0;0.0;10000.0
154320;1353.0;353.0;1000.0;0.0;10000.0
154380;1353.0;353.0;1000.0;0.0;10000.0
154440;1328.0;328.0;1000.0;0.0;10000.0
154500;1328.0;328.0;1000.0;0.0;10000.0
154560;1328.0;328.0;1000.0;0.0;10000.0
154620;1328.0;328.0;1000.0;0.0;10000.0
154680;1328.0;328.0;1000.0;0.0;10000.0
154740;1328.0;328.0;1000.0;0.0;10000.0
154800;1328.0;328.0;1000.0;0.0;10000.0
154860;1328.0;328.0;1000.0;0.0;10000.0
154920;1328.0;328.0;1000.0;0.0;10000.0
154980;1328.0;328.0;1000.0;0.0;10000.0
155040;1328.0;328.0;1000.0;0.0;10000.0
155100;1434.0;434.0;1000.0;0.0;10000.0
155160;1434.0;434.0;1000.0;0.0;10000.0
155220;1434.0;434.0;1000.0;0.0;10000.0
155280;1434.0;434.0;1000.0;0.0;10000.0
155340;1434.0;434.0;1000.0;0.0;10000.0
155400;1434.0;434.0;1000.0;0.0;10000.0
155460;1434.0;434.0;1000.0;0.0;10000.0
155520;1434.0;434.0;1000.0;0.0;10000.0
155580;1434.0;434.0;1000.0;0.0;10000.0
155640;1434.0;434.0;1000.0;0.0;10000.0
155700;1434.0;434.0;1000.0;0.0;10000.0
155760;1434.0;434.0;1000.0;0.0;10000.0
155820;1434.0;434.0;1000.0;0.0;10000.0
155880;1434.0;434.0;1000.0;0.0;10000.0
155940;1434.0;434.0;1000.0;0.0;10000.0
156000;1434.0;434.0;1000.0;0.0;10000.0
156060;1328.0;328.0;1000.0;0.0;10000.0
156120;1328.0;328.0;1000.0;0.0;10000.0
156180;1328.0;328.0;1000.0;0.0;10000.0
156240;1328.0;328.0;1000.0;0.0;10000.0
156300;1328.0;328.0;1000.0;0.0;10000.0
156360;1328.0;328.0;1000.0;0.0;10000.0
156420;1328.0;328.0;1000.0;0.0;10000.0
156480;1328.0;328.0;1000.0;0.0;10000.0
156540;1328.0;328.0;1000.0;0.0;10000.0
156600;1328.0;328.0;1000.0;0.0;10000.0
156660;1328.0;328.0;1000.0;0.0;10000.0
156720;1328.0;328.0;1000.0;0.0;10000.0
156780;1328.0;328.0;1000.0;0.0;10000.0
156840;1328.0;328.0;1000.0;0.0;10000.0
156900;1328.0;328.0;1000.0;0.0;10000.0
156960;1328.0;328.0;1000.0;0.0;10000.0
157020;1328.0;328.0;1000.0;0.0;10000.0
157080;1328.0;328.0;1000.0;0.0;10000.0
157140;1328.0;328.0;1000.0;0.0;10000.0
157200;1328.0;328.0;1000.0;0.0;10000.0
157260;1328.0;328.0;1000.0;0.0;10000.0
157320;1328.0;328.0;1000.0;0.0;10000.0
157380;1328.0;328.0;1000.0;0.0;10000.0
157440;1328.0;328.0;1000.0;0.0;10000.0
157500;1328.0;328.0;1000.0;0.0;10000.0
157560;1328.0;328.0;1000.0;0.0;10000.0
157620;1328.0;328.0;1000.0;0.0;10000.0
157680;1328.0;328.0;1000.0;0.0;10000.0
157740;1328.0;328.0;1000.0;0.0;10000.0
157800;1328.0;328.0;1000.0;0.0;10000.0
157860;1328.0;328.0;1000.0;0.0;10000.0
157920;1328.0;328.0;1000.0;0.0;10000.0
157980;1328.0;328.0;1000.0;0.0;10000.0
158040;1328.0;328.0;1000.0;0.0;10000.0
158100;1328.0;328.0;1000.0;0.0;10000.0
158160;1328.0;328.0;1000.0;0.0;10000.0
158220;1328.0;328.0;1000.0;0.0;10000.0
158280;1328.0;328.0;1000.0;0.0;10000.0
158340;1434.0;434.0;1000.0;0.0;10000.0
158400;1434.0;434.0;1000.0;0.0;10000.0
158460;1434.0;434.0;1000.0;0.0;10000.0
158520;1434.0;434.0;1000.0;0.0;10000.0
158580;1434.0;434.0;1000.0;0.0;10000.0
158640;1434.0;434.0;1000.0;0.0;10000.0
158700;1434.0;434.0;1000.0;0.0;10000.0
158760;1434.0;434.0;1000.0;0.0;10000.0
158820;1434.0;434.0;1000.0;0.0;10000.0
158880;1434.0;434.0;1000.0;0.0;10000.0
158940;1434.0;434.0;1000.0;0.0;10000.0
159000;1434.0;434.0;1000.0;0.0;10000.0
159060;1434.0;434.0;1000.0;0.0;10000.0
159120;1434.0;434.0;1000.0;0.0;10000.0
159180;1434.0;434.0;1000.0;0.0;10000.0
159240;1434.0;434.0;1000.0;0.0;10000.0
159300;1328.0;328.0;1000.0;0.0;10000.0
159360;1328.0;328.0;1000.0;0.0;10000.0
159420;1328.0;328.0;1000.0;0.0;10000.0
159480;1328.0;328.0;1000.0;0.0;10000.0
159540;1328.0;328.0;1000.0;0.0;10000.0
159600;1328.0;328.0;1000.0;0.0;10000.0
159660;1328.0;328.0;1000.0;0.0;10000.0
159720;1328.0;328.0;1000.0;0.0;10000.0
159780;1328.0;328.0;1000.0;0.0;10000.0
159840;1328.0;328.0;1000.0;0.0;10000.0
159900;1328.0;328.0;1000.0;0.0;10000.0
159960;1328.0;328.0;1000.0;0.0;10000.0
160020;1328.0;328.0;1000.0;0.0;10000.0
160080;1328.0;328.0;1000.0;0.0;10000.0
160140;1328.0;328.0;1000.0;0.0;10000.0
160200;1328.0;328.0;1000.0;0.0;10000.0
160260;1328.0;328.0;1000.0;0.0;10000.0
160320;1328.0;328.0;1000.0;0.0;10000.0
160380;1328.0;328.0;1000.0;0.0;10000.0
160440;1328.0;328.0;1000.0;0.0;10000.0
160500;1096.0;96.0;1000.0;0.0;10000.0
160560;1096.0;96.0;1000.0;0.0;10000.0
160620;1096.0;96.0;1000.0;0.0;10000.0
160680;1096.0;96.0;1000.0;0.0;10000.0
160740;1096.0;96.0;1000.0;0.0;10000.0
160800;1096.0;96.0;1000.0;0.0;10000.0
160860;1096.0;96.0;1000.0;0.0;10000.0
160920;1096.0;96.0;1000.0;0.0;10000.0
160980;1096.0;96.0;1000.0;0.0;10000.0
161040;1096.0;96.0;1000.0;0.0;10000.0
161100;1096.0;96.0;1000.0;0.0;10000.0
161160;1096.0;96.0;1000.0;0.0;10000.0
161220;1096.0;96.0;1000.0;0.0;10000.0
161280;1096.0;96.0;1000.0;0.0;10000.0
161340;1096.0;96.0;1000.0;0.0;10000.0
161400;1096.0;96.0;1000.0;0.0;10000.0
161460;1096.0;96.0;1000.0;0.0;10000.0
161520;1096.0;96.0;1000.0;0.0;10000.0
161580;1202.0;202.0;1000.0;0.0;10000.0
161640;1202.0;202.0;1000.0;0.0;10000.0
161700;1202.0;202.0;1000.0;0.0;10000.0
161760;1202.0;202.0;1000.0;0.0;10000.0
161820;1202.0;202.0;1000.0;0.0;10000.0
161880;1202.0;202.0;1000.0;0.0;10000.0
161940;1202.0;202.0;1000.0;0.0;10000.0
162000;1202.0;202.0;1000.0;0.0;10000.0
162060;1202.0;202.0;1000.0;0.0;10000.0
162120;1202.0;202.0;1000.0;0.0;10000.0
162180;1202.0;202.0;1000.0;0.0;10000.0
162240;1202.0;202.0;1000.0;0.0;10000.0
162300;1202.0;202.0;1000.0;0.0;10000.0
162360;1202.0;202.0;1000.0;0.0;10000.0
162420;1202.0;202.0;1000.0;0.0;10000.0
162480;1202.0;202.0;1000.0;0.0;10000.0
162540;1096.0;96.0;1000.0;0.0;10000.0
162600;1096.0;96.0;1000.0;0.0;10000.0
162660;1096.0;96.0;1000.0;0.0;10000.0
162720;1096.0;96.0;1000.0;0.0;10000.0
162780;1096.0;96.0;1000.0;0.0;10000.0
162840;1096.0;96.0;1000.0;0.0;10000.0
162900;1096.0;96.0;1000.0;0.0;10000.0
162960;1096.0;96.0;1000.0;0.0;10000.0
163020;1096.0;96.0;1000.0;0.0;10000.0
163080;1096.0;96.0;1000.0;0.0;10000.0
163140;1096.0;96.0;1000.0;0.0;10000.0
163200;1096.0;96.0;1000.0;0.0;10000.0
163260;1096.0;96.0;1000.0;0.0;10000.0
163320;1096.0;96.0;1000.0;0.0;10000.0
163380;1096.0;96.0;1000.0;0.0;10000.0
163440;1096.0;96.0;1000.0;0.0;10000.0
163500;1096.0;96.0;1000.0;0.0;10000.0
163560;1096.0;96.0;1000.0;0.0;10000.0
163620;1096.0;96.0;1000.0;0.0;10000.0
163680;1096.0;96.0;1000.0;0.0;10000.0
163740;1096.0;96.0;1000.0;0.0;10000.0
163800;1096.0;96.0;1000.0;0.0;10000.0
163860;1096.0;96.0;1000.0;0.0;10000.0
163920;1096.0;96.0;1000.0;0.0;10000.0
163980;1096.0;96.0;1000.0;0.0;10000.0
164040;1096.0;96.0;1000.0;0.0;10000.0
164100;1096.0;96.0;1000.0;0.0;10000.0
164160;1096.0;96.0;1000.0;0.0;10000.0
164220;1096.0;96.0;1000.0;0.0;10000.0
164280;1096.0;96.0;1000.0;0.0;10000.0
164340;1096.0;96.0;1000.0;0.0;10000.0
164400;1096.0;96.0;1000.0;0.0;10000.0
164460;1096.0;96.0;1000.0;0.0;10000.0
164520;1096.0;96.0;1000.0;0.0;10000.0
164580;1096.0;96.0;1000.0;0.0;10000.0
164640;1096.0;96.0;1000.0;0.0;10000.0
164700;1096.0;96.0;1000.0;0.0;10000.0
164760;1096.0;96.0;1000.0;0.0;10000.0
164820;1202.0;202.0;1000.0;0.0;10000.0
164880;1202.0;202.0;1000.0;0.0;10000.0
164940;1202.0;202.0;1000.0;0.0;10000.0
165000;1202.0;202.0;1000.0;0.0;10000.0
165060;1202.0;202.0;1000.0;0.0;10000.0
165120;1202.0;202.0;1000.0;0.0;10000.0
165180;1202.0;202.0;1000.0;0.0;10000.0
165240;1202.0;202.0;1000.0;0.0;10000.0
165300;1202.0;202.0;1000.0;0.0;10000.0
165360;1202.0;202.0;1000.0;0.0;10000.0
165420;1202.0;202.0;1000.0;0.0;10000.0
165480;1202.0;202.0;1000.0;0.0;10000.0
165540;1202.0;202.0;1000.0;0.0;10000.0
165600;1202.0;202.0;1000.0;0.0;10000.0
165660;1202.0;202.0;1000.0;0.0;10000.0
165720;1202.0;202.0;1000.0;0.0;10000.0
165780;1096.0;96.0;1000.0;0.0;10000.0
165840;1096.0;96.0;1000.0;0.0;10000.0
165900;1096.0;96.0;1000.0;0.0;10000.0
165960;1096.0;96.0;1000.0;0.0;10000.0
166020;1096.0;96.0;1000.0;0.0;10000.0
166080;1096.0;96.0;1000.0;0.0;10000.0
166140;1096.0;96.0;1000.0;0.0;10000.0
166200;1096.0;96.0;1000.0;0.0;10000.0
166260;1096.0;96.0;1000.0;0.0;10000.0
166320;1096.0;96.0;1000.0;0.0;10000.0
166380;1096.0;96.0;1000.0;0.0;10000.0
166440;1096.0;96.0;1000.0;0.0;10000.0
166500;1096.0;96.0;1000.0;0.0;10000.0
166560;1096.0;96.0;1000.0;0.0;10000.0
166620;1096.0;96.0;1000.0;0.0;10000.0
166680;1096.0;96.0;1000.0;0.0;10000.0
166740;1096.0;96.0;1000.0;0.0;10000.0
166800;1096.0;96.0;1000.0;0.0;10000.0
166860;1096.0;96.0;1000.0;0.0;10000.0
166920;1096.0;96.0;1000.0;0.0;10000.0
166980;1096.0;96.0;1000.0;0.0;10000.0
167040;1096.0;96.0;1000.0;0.0;10000.0
167100;1096.0;96.0;1000.0;0.0;10000.0
167160;1096.0;96.0;1000.0;0.0;10000.0
167220;1096.0;96.0;1000.0;0.0;10000.0
167280;1096.0;96.0;1000.0;0.0;10000.0
167340;1096.0;96.0;1000.0;0.0;10000.0
167400;1096.0;96.0;1000.0;0.0;10000.0
167460;1565.0;565.0;1000.0;0.0;10000.0
167520;1388.0;388.0;1000.0;0.0;10000.0
167580;1096.0;96.0;1000.0;0.0;10000.0
167640;1096.0;96.0;1000.0;0.0;10000.0
167700;1096.0;96.0;1000.0;0.0;10000.0
167760;1096.0;96.0;1000.0;0.0;10000.0
167820;1096.0;96.0;1000.0;0.0;10000.0
167880;1096.0;96.0;1000.0;0.0;10000.0
167940;1096.0;96.0;1000.0;0.0;10000.0
168000;1096.0;96.0;1000.0;0.0;10000.0
168060;1202.0;202.0;1000.0;0.0;10000.0
168120;1202.0;202.0;1000.0;0.0;10000.0
168180;1202.0;202.0;1000.0;0.0;10000.0
168240;1202.0;202.0;1000.0;0.0;10000.0
168300;1202.0;202.0;1000.0;0.0;10000.0
168360;1202.0;202.0;1000.0;0.0;10000.0
168420;1202.0;202.0;1000.0;0.0;10000.0
168480;1202.0;202.0;1000.0;0.0;10000.0
168540;1202.0;202.0;1000.0;0.0;10000.0
168600;1202.0;202.0;1000.0;0.0;10000.0
168660;1202.0;202.0;1000.0;0.0;10000.0
168720;1202.0;202.0;1000.0;0.0;10000.0
168780;1202.0;202.0;1000.0;0.0;10000.0
168840;1202.0;202.0;1000.0;0.0;10000.0
168900;1202.0;202.0;1000.0;0.0;10000.0
168960;1202.0;202.0;1000.0;0.0;10000.0
169020;1096.0;96.0;1000.0;0.0;10000.0
169080;1096.0;96.0;1000.0;0.0;10000.0
169140;1096.0;96.0;1000.0;0.0;10000.0
169200;1096.0;96.0;1000.0;0.0;10000.0
169260;1096.0;96.0;1000.0;0.0;10000.0
169320;1096.0;96.0;1000.0;0.0;10000.0
169380;1096.0;96.0;1000.0;0.0;10000.0
169440;1096.0;96.0;1000.0;0.0;10000.0
169500;1096.0;96.0;1000.0;0.0;10000.0
169560;1096.0;96.0;1000.0;0.0;10000.0
169620;1096.0;96.0;1000.0;0.0;10000.0
169680;1096.0;96.0;1000.0;0.0;10000.0
169740;1096.0;96.0;1000.0;0.0;10000.0
169800;1096.0;96.0;1000.0;0.0;10000.0
169860;1096.0;96.0;1000.0;0.0;10000.0
169920;1096.0;96.0;1000.0;0.0;10000.0
169980;1096.0;96.0;1000.0;0.0;10000.0
170040;1096.0;96.0;1000.0;0.0;10000.0
170100;1096.0;96.0;1000.0;0.0;10000.0
170160;1096.0;96.0;1000.0;0.0;10000.0
170220;1096.0;96.0;1000.0;0.0;10000.0
170280;1096.0;96.0;1000.0;0.0;10000.0
170340;1096.0;96.0;1000.0;0.0;10000.0
170400;1096.0;96.0;1000.0;0.0;10000.0
170460;1096.0;96.0;1000.0;0.0;10000.0
170520;1096.0;96.0;1000.0;0.0;10000.0
170580;1096.0;96.0;1000.0;0.0;10000.0
170640;1096.0;96.0;1000.0;0.0;10000.0
170700;1096.0;96.0;1000.0;0.0;10000.0
170760;1096.0;96.0;1000.0;0.0;10000.0
170820;1096.0;96.0;1000.0;0.0;10000.0
170880;1096.0;96.0;1000.0;0.0;10000.0
170940;1096.0;96.0;1000.0;0.0;10000.0
171000;1096.0;96.0;1000.0;0.0;10000.0
171060;1096.0;96.0;1000.0;0.0;10000.0
171120;1096.0;96.0;1000.0;0.0;10000.0
171180;1096.0;96.0;1000.0;0.0;10000.0
171240;1096.0;96.0;1000.0;0.0;10000.0
171300;1202.0;202.0;1000.0;0.0;10000.0
171360;1202.0;202.0;1000.0;0.0;10000.0
171420;1202.0;202.0;1000.0;0.0;10000.0
171480;1202.0;202.0;1000.0;0.0;10000.0
171540;1202.0;202.0;1000.0;0.0;10000.0
171600;1202.0;202.0;1000.0;0.0;10000.0
171660;1202.0;202.0;1000.0;0.0;10000.0
171720;1202.0;202.0;1000.0;0.0;10000.0
171780;1202.0;202.0;1000.0;0.0;10000.0
171840;1202.0;202.0;1000.0;0.0;10000.0
171900;1202.0;202.0;1000.0;0.0;10000.0
171960;1202.0;202.0;1000.0;0.0;10000.0
172020;1202.0;202.0;1000.0;0.0;10000.0
172080;1202.0;202.0;1000.0;0.0;10000.0
172140;1202.0;202.0;1000.0;0.0;10000.0
172200;1202.0;202.0;1000.0;0.0;10000.0
172260;1096.0;96.0;1000.0;0.0;10000.0
172320;1096.0;96.0;1000.0;0.0;10000.0
172380;1096.0;96.0;1000.0;0.0;10000.0
172440;1096.0;96.0;1000.0;0.0;10000.0
172500;1096.0;96.0;1000.0;0.0;10000.0
172560;1096.0;96.0;1000.0;0.0;10000.0
172620;1096.0;96.0;1000.0;0.0;10000.0
172680;1096.0;96.0;1000.0;0.0;10000.0
172740;1096.0;96.0;1000.0;0.0;10000.0
172800;1096.0;96.0;1000.0;0.0;10000.0
172860;1096.0;96.0;1000.0;0.0;10000.0
172920;1096.0;96.0;1000.0;0.0;10000.0
172980;1096.0;96.0;1000.0;0.0;10000.0
173040;1096.0;96.0;1000.0;0.0;10000.0
173100;1096.0;96.0;1000.0;0.0;10000.0
173160;1096.0;96.0;1000.0;0.0;10000.0
173220;1096.0;96.0;1000.0;0.0;10000.0
173280;1096.0;96.0;1000.0;0.0;10000.0
173340;1096.0;96.0;1000.0;0.0;10000.0
173400;1096.0;96.0;1000.0;0.0;10000.0
173460;1096.0;96.0;1000.0;0.0;10000.0
173520;1096.0;96.0;1000.0;0.0;10000.0
173580;1096.0;96.0;1000.0;0.0;10000.0
173640;1096.0;96.0;1000.0;0.0;10000.0
173700;1096.0;96.0;1000.0;0.0;10000.0
173760;1096.0;96.0;1000.0;0.0;10000.0
173820;1096.0;96.0;1000.0;0.0;10000.0
173880;1096.0;96.0;1000.0;0.0;10000.0
173940;1096.0;96.0;1000.0;0.0;10000.0
174000;1096.0;96.0;1000.0;0.0;10000.0
174060;1096.0;96.0;1000.0;0.0;10000.0
174120;1096.0;96.0;1000.0;0.0;10000.0
174180;1096.0;96.0;1000.0;0.0;10000.0
174240;1096.0;96.0;1000.0;0.0;10000.0
174300;1096.0;96.0;1000.0;0.0;10000.0
174360;1096.0;96.0;1000.0;0.0;10000.0
174420;1096.0;96.0;1000.0;0.0;10000.0
174480;1096.0;96.0;1000.0;0.0;10000.0
